235,429,1
571,747,1
496,864,1
1559,1604,1
90,251,1
1052,1124,1
1257,1396,1
371,1294,1
128,689,1
677,1327,1
423,547,1
459,549,1
814,1112,1
558,915,1
510,1529,1
219,650,1
309,875,1
549,1110,1
704,1245,1
384,744,1
925,1129,1
396,1608,1
182,1138,1
831,908,1
188,298,1
275,557,1
531,625,1
63,91,1
260,386,1
151,625,1
147,292,1
591,1342,1
585,1359,1
290,805,1
320,1302,1
875,1057,1
843,1309,1
352,971,1
806,1272,1
890,902,1
16,222,1
450,1008,1
677,1020,1
521,743,1
849,1146,1
1187,1246,1
431,1101,1
600,689,1
68,688,1
271,1314,1
16,131,1
610,1541,1
291,890,1
461,1314,1
704,868,1
290,762,1
537,952,1
1039,1233,1
710,832,1
779,1518,1
28,335,1
549,1619,1
496,1002,1
510,847,1
803,1235,1
1342,1482,1
363,670,1
693,1621,1
178,790,1
16,1258,1
489,610,1
200,1342,1
191,874,1
991,1098,1
114,1450,1
667,1182,1
1233,1259,1
145,256,1
259,850,1
536,720,1
874,1235,1
172,616,1
662,1143,1
156,1253,1
835,840,1
429,716,1
331,1250,1
962,1444,1
77,155,1
423,624,1
120,290,1
471,1630,1
326,887,1
79,946,1
882,1505,1
645,1559,1
801,1632,1
260,975,1
572,693,1
350,1450,1
178,1085,1
714,1539,1
662,728,1
448,1398,1
646,1261,1
715,1272,1
663,1112,1
25,515,1
434,1233,1
103,734,1
902,1387,1
677,1288,1
43,1389,1
623,1445,1
664,1191,1
169,700,1
63,415,1
228,950,1
481,1342,1
415,830,1
812,876,1
971,1273,1
49,1313,1
126,1085,1
1086,1619,1
892,902,1
491,1464,1
616,1117,1
874,1619,1
331,673,1
376,739,1
376,854,1
195,944,1
311,1196,1
689,842,1
835,1156,1
1263,1325,1
103,1496,1
396,945,1
16,133,1
779,1253,1
388,1151,1
839,1163,1
677,1188,1
80,514,1
639,767,1
67,1398,1
854,1063,1
1191,1271,1
504,1288,1
850,877,1
688,749,1
711,711,1
75,478,1
1348,1605,1
178,259,1
693,1311,1
335,611,1
1172,1516,1
235,545,1
504,1020,1
1612,1630,1
1327,1327,1
410,1303,1
309,1138,1
179,839,1
15,932,1
545,673,1
750,1088,1
1353,1517,1
379,944,1
311,1627,1
157,684,1
423,862,1
752,1272,1
415,803,1
474,1620,1
688,1086,1
598,904,1
539,1495,1
69,616,1
461,509,1
693,1117,1
334,893,1
875,1617,1
309,828,1
59,79,1
1263,1496,1
832,1348,1
453,509,1
744,945,1
197,785,1
282,677,1
81,1233,1
420,779,1
125,1163,1
290,442,1
504,1541,1
826,1191,1
79,1188,1
381,396,1
191,1444,1
1039,1627,1
747,1566,1
714,1253,1
996,1005,1
430,720,1
847,957,1
430,606,1
145,417,1
78,937,1
21,1005,1
854,1367,1
15,1483,1
169,861,1
639,1431,1
291,762,1
971,1409,1
799,849,1
753,1254,1
1186,1223,1
693,839,1
109,673,1
251,1087,1
263,616,1
96,1621,1
1142,1444,1
261,445,1
666,1005,1
970,1439,1
521,818,1
824,1342,1
828,1133,1
16,1209,1
281,946,1
93,439,1
1450,1554,1
1262,1627,1
15,1057,1
449,845,1
224,467,1
189,1179,1
1137,1266,1
361,1055,1
95,663,1
1040,1611,1
513,893,1
410,815,1
616,745,1
682,1298,1
478,978,1
521,1233,1
450,467,1
89,693,1
857,1239,1
207,754,1
774,835,1
581,839,1
1191,1241,1
1028,1398,1
839,1253,1
281,749,1
682,1393,1
610,1171,1
1085,1228,1
572,911,1
452,1596,1
1330,1421,1
839,849,1
785,999,1
627,1138,1
166,747,1
849,1257,1
203,1161,1
1253,1303,1
335,335,1
495,728,1
463,533,1
224,899,1
335,1233,1
896,1303,1
331,837,1
785,1266,1
681,1367,1
449,1160,1
835,1351,1
779,1605,1
812,1450,1
178,1526,1
203,1529,1
355,454,1
1444,1490,1
558,1140,1
452,587,1
746,1094,1
510,1301,1
275,492,1
399,1375,1
504,720,1
319,862,1
301,1283,1
452,510,1
1134,1171,1
281,1261,1
95,843,1
281,688,1
169,511,1
292,1602,1
514,1582,1
249,849,1
503,538,1
1138,1258,1
5,288,1
1235,1517,1
801,1525,1
442,1367,1
290,869,1
610,1188,1
179,513,1
488,875,1
1098,1170,1
693,782,1
224,903,1
373,1630,1
245,1106,1
996,1236,1
965,979,1
970,1101,1
213,483,1
15,672,1
166,624,1
521,1257,1
648,927,1
477,1348,1
854,1083,1
189,933,1
489,510,1
167,509,1
65,371,1
46,859,1
372,850,1
555,1332,1
169,1469,1
1099,1257,1
673,1218,1
52,1005,1
778,1098,1
189,1363,1
229,909,1
48,745,1
0,832,1
1246,1522,1
683,716,1
554,1085,1
61,1582,1
1086,1612,1
291,522,1
79,1191,1
25,1604,1
235,996,1
491,496,1
429,843,1
217,812,1
491,1625,1
847,943,1
948,1226,1
830,1233,1
1342,1546,1
1126,1272,1
812,1204,1
120,625,1
155,663,1
830,1163,1
164,629,1
318,463,1
54,1062,1
1428,1480,1
625,1539,1
143,1245,1
120,494,1
43,677,1
196,320,1
396,475,1
681,832,1
348,1595,1
764,1422,1
281,408,1
849,878,1
779,1116,1
1065,1245,1
754,1342,1
855,971,1
1342,1501,1
624,1430,1
753,962,1
373,1329,1
109,747,1
658,1011,1
1211,1422,1
793,826,1
145,1232,1
72,882,1
352,445,1
1255,1483,1
874,920,1
835,1283,1
1410,1608,1
14,505,1
146,485,1
178,675,1
491,1598,1
839,1548,1
304,1521,1
521,1031,1
435,549,1
1123,1627,1
543,971,1
189,796,1
268,816,1
847,932,1
781,1345,1
164,825,1
303,834,1
286,648,1
67,449,1
753,1117,1
79,410,1
834,949,1
235,235,1
491,625,1
698,1394,1
373,1202,1
63,745,1
377,1262,1
76,901,1
782,835,1
352,430,1
452,895,1
513,625,1
623,1116,1
371,414,1
842,951,1
18,812,1
366,832,1
396,1347,1
20,374,1
291,1376,1
170,189,1
617,1071,1
1085,1400,1
178,777,1
262,1422,1
319,1265,1
1235,1239,1
145,210,1
1098,1279,1
616,1028,1
306,1032,1
804,1233,1
209,648,1
94,245,1
125,550,1
63,937,1
103,1071,1
588,1420,1
178,385,1
874,1057,1
671,971,1
382,450,1
442,781,1
847,1218,1
182,680,1
193,783,1
656,663,1
217,806,1
371,839,1
890,1223,1
646,1326,1
5,1321,1
356,847,1
415,877,1
809,1181,1
430,536,1
577,746,1
576,902,1
147,789,1
261,749,1
25,1234,1
290,1566,1
1134,1278,1
828,1274,1
137,1138,1
664,680,1
15,147,1
400,1472,1
496,1389,1
423,828,1
558,1257,1
377,1318,1
138,504,1
873,1530,1
410,538,1
521,785,1
509,803,1
1026,1327,1
218,238,1
102,962,1
417,1257,1
338,700,1
315,781,1
406,1627,1
860,1117,1
77,521,1
318,1226,1
333,1166,1
91,1363,1
235,1488,1
874,1116,1
113,1332,1
903,1332,1
526,590,1
789,1574,1
554,1112,1
377,1004,1
470,680,1
757,1630,1
1086,1285,1
561,667,1
655,811,1
714,1148,1
1233,1375,1
514,529,1
16,316,1
982,1314,1
352,1245,1
902,1056,1
228,781,1
915,971,1
849,1032,1
146,1129,1
231,1010,1
673,684,1
452,1203,1
410,511,1
509,1376,1
292,373,1
1025,1627,1
133,693,1
514,1262,1
757,852,1
625,1036,1
303,474,1
522,689,1
874,1040,1
731,833,1
986,1348,1
100,970,1
159,1138,1
1085,1222,1
478,772,1
994,1333,1
24,607,1
9,86,1
147,651,1
229,1399,1
495,1350,1
637,1339,1
781,981,1
973,1630,1
2,1263,1
772,1101,1
415,416,1
235,459,1
1014,1627,1
93,962,1
648,1209,1
420,802,1
901,1034,1
100,556,1
164,1223,1
178,434,1
715,1112,1
356,677,1
1310,1627,1
1106,1570,1
311,450,1
488,1059,1
1086,1219,1
828,1126,1
670,1627,1
829,1023,1
1444,1599,1
832,982,1
731,1245,1
311,558,1
1171,1464,1
169,681,1
725,743,1
615,1422,1
850,1493,1
430,709,1
118,834,1
229,352,1
644,793,1
1191,1335,1
182,1220,1
899,952,1
720,903,1
514,915,1
533,878,1
72,1294,1
72,847,1
464,611,1
693,1163,1
9,1245,1
352,458,1
189,941,1
454,1085,1
434,553,1
399,714,1
258,1160,1
509,513,1
585,1623,1
1,319,1
803,1396,1
371,1331,1
79,610,1
515,877,1
63,1375,1
15,874,1
176,1101,1
839,1520,1
1063,1630,1
125,290,1
1090,1388,1
143,1508,1
49,195,1
561,1161,1
435,962,1
789,1100,1
335,1609,1
9,1522,1
125,1311,1
411,1023,1
504,984,1
251,537,1
224,388,1
663,1585,1
422,925,1
335,1310,1
1134,1250,1
373,1112,1
624,1138,1
45,663,1
396,1065,1
693,700,1
639,969,1
601,781,1
646,685,1
875,1169,1
16,1169,1
1109,1245,1
631,679,1
15,125,1
596,665,1
783,1327,1
720,799,1
122,801,1
79,899,1
388,837,1
839,1157,1
834,859,1
875,1563,1
63,446,1
279,545,1
25,451,1
700,782,1
514,1327,1
1377,1396,1
197,1071,1
63,1217,1
1245,1482,1
275,727,1
207,555,1
144,291,1
693,727,1
290,872,1
450,1188,1
224,1622,1
104,828,1
646,1241,1
677,869,1
325,333,1
124,485,1
332,850,1
847,1318,1
80,847,1
100,258,1
415,814,1
866,873,1
834,1030,1
268,757,1
832,1191,1
785,920,1
442,610,1
218,899,1
410,861,1
306,1488,1
791,1415,1
623,730,1
396,435,1
309,1085,1
971,1525,1
757,849,1
725,1089,1
533,1292,1
904,1166,1
77,1348,1
496,550,1
1112,1517,1
582,962,1
298,730,1
450,1537,1
147,1085,1
1444,1496,1
434,1555,1
288,491,1
637,1409,1
260,1400,1
14,422,1
743,1033,1
414,1333,1
671,1444,1
72,303,1
616,1283,1
450,1584,1
96,471,1
415,790,1
169,553,1
147,1508,1
162,1086,1
190,1422,1
530,1332,1
1067,1151,1
299,1559,1
663,1503,1
52,633,1
720,1033,1
965,978,1
396,817,1
521,931,1
303,806,1
114,1449,1
164,419,1
1085,1266,1
1242,1521,1
70,291,1
96,133,1
178,854,1
159,291,1
820,1273,1
513,1539,1
56,1245,1
68,1167,1
1222,1239,1
58,835,1
169,845,1
849,931,1
197,207,1
135,779,1
611,667,1
874,1608,1
639,1187,1
63,1055,1
363,1589,1
812,857,1
861,1246,1
15,377,1
610,1173,1
693,994,1
306,1354,1
1005,1503,1
545,1182,1
510,1541,1
318,412,1
645,839,1
298,1487,1
150,178,1
1331,1333,1
189,1420,1
171,693,1
10,650,1
549,1139,1
415,1363,1
812,824,1
373,1526,1
453,468,1
931,1348,1
846,1141,1
217,720,1
182,1239,1
393,539,1
9,1183,1
396,790,1
189,960,1
16,304,1
545,1596,1
730,1508,1
158,1094,1
920,1070,1
224,783,1
847,1584,1
58,454,1
812,1221,1
3,377,1
906,1163,1
746,1286,1
627,1233,1
207,992,1
897,902,1
169,1050,1
1036,1349,1
430,650,1
79,1014,1
298,663,1
855,962,1
90,231,1
781,1047,1
79,650,1
606,757,1
784,802,1
922,1450,1
288,785,1
107,843,1
509,826,1
849,1321,1
16,1112,1
514,832,1
175,1226,1
89,730,1
677,1522,1
298,1585,1
46,509,1
494,1213,1
785,892,1
168,1253,1
539,656,1
103,1613,1
168,227,1
468,582,1
1126,1323,1
521,1134,1
279,698,1
406,422,1
632,1245,1
801,1389,1
415,1133,1
361,858,1
169,261,1
509,832,1
902,1014,1
363,1591,1
129,510,1
91,632,1
1085,1160,1
84,492,1
847,1037,1
563,1629,1
875,1023,1
51,452,1
693,1268,1
406,521,1
1233,1399,1
187,847,1
67,72,1
572,878,1
775,1101,1
96,1350,1
79,1578,1
1040,1410,1
658,1025,1
49,447,1
51,585,1
1005,1483,1
581,1245,1
155,1256,1
330,1089,1
650,1127,1
49,315,1
80,720,1
673,1284,1
208,1518,1
875,1249,1
548,779,1
1272,1549,1
16,377,1
291,820,1
758,1166,1
330,598,1
193,1377,1
454,647,1
303,1071,1
290,835,1
164,682,1
192,722,1
575,1602,1
91,1183,1
1601,1627,1
1089,1283,1
340,610,1
318,355,1
839,1384,1
335,1401,1
515,1629,1
203,326,1
553,1090,1
585,1040,1
1444,1444,1
208,410,1
753,802,1
25,1294,1
416,785,1
314,1611,1
585,600,1
423,949,1
1450,1529,1
100,208,1
698,1182,1
193,361,1
728,785,1
646,1116,1
1138,1197,1
477,849,1
874,1574,1
275,1277,1
22,544,1
145,1340,1
229,275,1
326,449,1
875,1309,1
1083,1126,1
361,1042,1
16,281,1
399,1576,1
501,829,1
698,1257,1
991,1450,1
98,223,1
857,1257,1
169,1287,1
612,1257,1
911,950,1
631,1160,1
779,835,1
9,333,1
16,749,1
189,1306,1
1181,1352,1
25,229,1
318,1010,1
350,658,1
779,809,1
410,1146,1
207,1566,1
153,314,1
1346,1444,1
1186,1555,1
892,965,1
677,1613,1
45,875,1
247,785,1
496,1037,1
415,1083,1
410,1605,1
234,494,1
427,684,1
79,247,1
806,1030,1
1123,1233,1
809,1444,1
9,188,1
567,720,1
164,207,1
640,1427,1
693,944,1
491,710,1
72,881,1
637,1412,1
145,1400,1
425,828,1
832,875,1
250,720,1
846,1333,1
437,835,1
452,616,1
1186,1350,1
168,975,1
143,1493,1
325,486,1
493,1521,1
15,376,1
1083,1291,1
452,871,1
874,902,1
1265,1517,1
1027,1176,1
281,616,1
693,1253,1
348,843,1
143,683,1
91,828,1
361,1520,1
16,1058,1
537,582,1
335,1191,1
746,1367,1
509,714,1
874,1200,1
16,695,1
1262,1546,1
478,478,1
754,1233,1
710,1014,1
465,970,1
627,1085,1
801,1450,1
178,687,1
326,845,1
290,1601,1
423,757,1
245,488,1
422,806,1
818,1235,1
236,330,1
46,1172,1
430,725,1
624,1391,1
349,673,1
93,131,1
166,224,1
1292,1450,1
624,1090,1
186,1138,1
335,1313,1
292,1339,1
646,1486,1
1040,1609,1
339,970,1
9,1164,1
860,1332,1
874,1219,1
203,1225,1
423,1240,1
384,1404,1
510,529,1
730,1183,1
147,1136,1
1169,1444,1
145,521,1
16,1556,1
102,1098,1
627,849,1
1236,1241,1
749,1333,1
806,1331,1
16,162,1
474,698,1
978,1375,1
568,1196,1
375,530,1
105,639,1
46,793,1
445,1392,1
423,533,1
208,291,1
611,902,1
1191,1246,1
104,971,1
757,1223,1
251,842,1
954,1176,1
1181,1200,1
673,1622,1
1245,1268,1
168,1071,1
718,1483,1
319,1132,1
298,470,1
103,1614,1
459,494,1
69,1398,1
690,693,1
24,945,1
693,1590,1
803,856,1
747,1218,1
133,1444,1
124,602,1
1148,1527,1
145,525,1
624,753,1
220,1422,1
265,533,1
251,982,1
539,666,1
14,474,1
504,587,1
978,1422,1
1354,1602,1
187,1196,1
950,1405,1
1138,1314,1
822,1086,1
467,847,1
219,1250,1
439,1261,1
1093,1627,1
410,1478,1
212,474,1
878,1083,1
318,1356,1
341,582,1
218,911,1
1261,1274,1
425,704,1
354,423,1
178,403,1
747,1086,1
720,1457,1
843,1329,1
244,1444,1
104,873,1
16,1261,1
849,1496,1
241,652,1
753,1335,1
235,1473,1
744,1427,1
1185,1557,1
1427,1461,1
15,780,1
386,684,1
456,785,1
1118,1138,1
616,686,1
56,655,1
281,452,1
606,1098,1
571,828,1
501,1314,1
549,962,1
471,553,1
515,876,1
1105,1400,1
25,311,1
550,860,1
1127,1167,1
789,1116,1
615,1101,1
415,1274,1
75,856,1
16,137,1
77,348,1
879,1171,1
851,937,1
1348,1506,1
673,1570,1
838,1034,1
510,1233,1
586,1527,1
1055,1191,1
79,303,1
258,449,1
850,876,1
111,1236,1
448,875,1
875,1600,1
828,1372,1
489,859,1
693,876,1
79,871,1
757,1356,1
1053,1257,1
904,1427,1
342,1400,1
366,1171,1
915,1086,1
271,474,1
430,797,1
133,971,1
791,812,1
335,769,1
675,700,1
263,1398,1
1332,1382,1
677,1570,1
1063,1245,1
46,569,1
452,1164,1
439,757,1
550,847,1
546,747,1
1332,1614,1
414,1040,1
511,839,1
1250,1350,1
962,1549,1
530,658,1
189,576,1
648,1278,1
72,353,1
639,785,1
611,839,1
129,1623,1
814,1367,1
9,319,1
539,1348,1
450,1029,1
461,1273,1
5,1088,1
847,1261,1
144,965,1
832,963,1
49,49,1
207,581,1
330,434,1
18,610,1
718,720,1
1257,1451,1
1112,1236,1
16,828,1
268,411,1
371,1531,1
335,1631,1
143,1070,1
1342,1481,1
61,1609,1
542,591,1
193,946,1
637,1273,1
610,1507,1
96,1410,1
335,1059,1
683,828,1
588,828,1
77,549,1
229,1555,1
1089,1272,1
591,753,1
697,1138,1
9,755,1
9,870,1
648,1460,1
16,187,1
1067,1134,1
1028,1444,1
650,1223,1
145,1496,1
716,1100,1
169,667,1
423,1539,1
235,1372,1
549,1363,1
1238,1483,1
15,539,1
1223,1321,1
663,693,1
539,730,1
685,1517,1
207,1463,1
218,468,1
43,340,1
633,1103,1
1236,1276,1
1063,1181,1
1090,1339,1
509,876,1
779,1408,1
99,153,1
290,783,1
693,1050,1
407,720,1
46,816,1
229,1556,1
292,588,1
686,1085,1
17,334,1
268,1093,1
249,1515,1
182,1630,1
874,1014,1
732,779,1
1163,1512,1
77,415,1
856,1545,1
103,1085,1
415,878,1
288,839,1
224,495,1
24,1102,1
410,946,1
835,1290,1
491,749,1
120,269,1
369,369,1
1036,1245,1
721,962,1
489,982,1
530,789,1
849,1291,1
189,1440,1
833,1286,1
56,753,1
348,698,1
145,731,1
422,1008,1
951,1303,1
789,1326,1
72,1570,1
292,1349,1
1495,1517,1
449,1392,1
293,781,1
198,1138,1
601,945,1
591,1148,1
1253,1257,1
439,536,1
103,1376,1
449,815,1
847,982,1
290,779,1
806,1342,1
125,281,1
720,1273,1
348,414,1
125,873,1
227,947,1
145,754,1
49,1290,1
649,1138,1
828,1495,1
314,408,1
459,1015,1
1137,1420,1
258,806,1
249,1427,1
213,1348,1
1342,1430,1
59,1333,1
509,1148,1
448,839,1
196,1398,1
79,1609,1
875,1251,1
193,1624,1
116,1245,1
9,1590,1
124,335,1
129,207,1
193,876,1
902,1025,1
1231,1293,1
1354,1574,1
591,899,1
571,873,1
450,1030,1
155,1216,1
314,1582,1
825,1570,1
963,1257,1
633,1521,1
316,539,1
1083,1344,1
143,693,1
81,832,1
335,1582,1
223,238,1
693,1033,1
9,1530,1
1233,1526,1
358,582,1
291,839,1
79,854,1
91,364,1
9,616,1
111,1574,1
828,1408,1
140,470,1
779,1495,1
192,271,1
847,970,1
178,290,1
730,1032,1
1090,1145,1
340,549,1
79,467,1
218,766,1
16,1183,1
781,976,1
454,1266,1
186,1348,1
522,1031,1
335,1176,1
1263,1266,1
25,308,1
537,970,1
1506,1627,1
245,1025,1
521,1137,1
235,1496,1
747,1582,1
1114,1323,1
832,1204,1
25,998,1
779,1217,1
544,1263,1
693,1044,1
614,616,1
169,1117,1
16,293,1
156,1138,1
313,1557,1
348,572,1
873,1302,1
728,1480,1
319,566,1
52,680,1
371,631,1
800,1574,1
860,899,1
727,1233,1
371,840,1
1085,1630,1
116,1367,1
875,1610,1
25,625,1
644,1453,1
1134,1330,1
325,978,1
779,1068,1
169,1520,1
658,845,1
693,1174,1
275,539,1
850,1481,1
1146,1257,1
402,1163,1
103,1065,1
104,1246,1
238,509,1
533,1541,1
335,408,1
625,755,1
325,538,1
16,366,1
875,1381,1
1262,1584,1
1506,1559,1
944,1539,1
103,790,1
58,1083,1
510,533,1
825,1350,1
625,849,1
549,1499,1
552,1138,1
281,838,1
217,1245,1
100,485,1
849,1602,1
371,745,1
46,126,1
680,1138,1
310,335,1
169,1246,1
157,750,1
677,1332,1
623,1352,1
100,293,1
58,1291,1
430,1619,1
294,693,1
477,720,1
335,1558,1
677,1331,1
488,1138,1
338,873,1
683,1630,1
77,558,1
1052,1627,1
150,839,1
532,779,1
677,1608,1
373,1627,1
326,1530,1
16,1028,1
242,684,1
423,1367,1
693,1353,1
478,1273,1
832,1259,1
1085,1241,1
215,1292,1
24,645,1
610,624,1
189,314,1
779,1075,1
556,781,1
779,1608,1
704,1623,1
312,1090,1
545,845,1
188,849,1
845,1086,1
